HH1,HH2,LN,BHLN,WM1,WM2,WM3,WMINT,BH0,BH2,BH3,BH4D,BH4M,BH4Y,BH5,BH6,BH7,BH8,BH9U,BH9N,BH10,BH4C,BH4F,BH9C,BH9F,HH4,HH6,HH7,WDOI,WDOB,welevel,insurance,disability,brthord,magebrt,birthint,wmweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
7,19,2,2,7,19,2,115,2,1,1,29,9,2006,1,16,1,4,NA,NA,2,1281,1,NA,NA,110,1,1,1479,917,2,2,2,2,2,1,2.370883967826383,1.098086749774797,5,9,0.9986183808998443,4,8,NA,NA,NA,7,111
7,19,2,3,7,19,2,115,3,1,2,8,3,2011,1,12,1,5,NA,NA,2,1335,1,NA,NA,110,1,1,1479,917,2,2,2,2,2,4,2.370883967826383,1.098086749774797,5,9,0.9986183808998443,4,8,NA,NA,NA,7,111
8,1,2,1,8,1,2,111,1,1,2,14,2,2008,1,15,1,3,NA,NA,2,1298,1,NA,NA,110,1,1,1479,920,1,1,2,1,2,0,2.370883967826383,1.4134781798856353,5,10,1.4757612403716116,5,10,NA,NA,NA,8,111
8,1,2,2,8,1,2,111,2,1,1,16,4,2013,1,9,1,4,NA,NA,2,1360,1,NA,NA,110,1,1,1479,920,1,1,2,2,3,4,2.370883967826383,1.4134781798856353,5,10,1.4757612403716116,5,10,NA,NA,NA,8,111
8,4,2,1,8,4,2,115,1,1,1,12,11,1994,1,28,1,3,NA,NA,2,1139,1,NA,NA,110,1,1,1479,887,1,1,2,1,2,0,2.370883967826383,-0.1305613688533998,2,4,-0.8601533568130102,1,2,NA,NA,NA,8,111
8,4,2,2,8,4,2,115,2,1,2,25,7,1997,1,25,1,4,NA,NA,2,1171,1,NA,NA,110,1,1,1479,887,1,1,2,2,2,2,2.370883967826383,-0.1305613688533998,2,4,-0.8601533568130102,1,2,NA,NA,NA,8,111
8,4,2,3,8,4,2,115,3,1,2,19,1,2007,1,16,1,5,NA,NA,2,1285,1,NA,NA,110,1,1,1479,887,1,1,2,2,2,4,2.370883967826383,-0.1305613688533998,2,4,-0.8601533568130102,1,2,NA,NA,NA,8,111
8,5,2,1,8,5,2,112,1,1,2,21,8,2008,1,14,1,5,NA,NA,2,1304,1,NA,NA,110,1,1,1479,959,2,1,2,1,2,0,2.370883967826383,0.042828329725313696,3,5,-0.5978391380857584,2,3,NA,NA,NA,8,111
8,5,2,2,8,5,2,112,2,1,1,22,6,2014,1,8,1,4,NA,NA,2,1374,1,NA,NA,110,1,1,1479,959,2,1,2,2,2,4,2.370883967826383,0.042828329725313696,3,5,-0.5978391380857584,2,3,NA,NA,NA,8,111
8,5,2,3,8,5,2,112,3,1,1,12,4,2018,1,4,1,3,NA,NA,2,1420,1,NA,NA,110,1,1,1479,959,2,1,2,2,3,3,2.370883967826383,0.042828329725313696,3,5,-0.5978391380857584,2,3,NA,NA,NA,8,111
8,8,2,1,8,8,2,115,1,1,1,22,2,2010,1,13,1,3,NA,NA,2,1322,1,NA,NA,110,1,1,1479,950,3,1,2,1,2,0,2.370883967826383,0.037351126922031574,2,4,-0.6061253753070627,2,3,NA,NA,NA,8,111
8,8,2,2,8,8,2,115,2,1,2,2,3,2013,1,10,1,4,NA,NA,2,1359,1,NA,NA,110,1,1,1479,950,3,1,2,2,2,3,2.370883967826383,0.037351126922031574,2,4,-0.6061253753070627,2,3,NA,NA,NA,8,111
8,10,2,1,8,10,2,111,1,1,2,5,11,2019,1,3,1,3,NA,NA,2,1439,1,NA,NA,110,1,1,1479,1123,3,1,2,1,2,0,2.370883967826383,1.5669422773554913,5,10,1.7079308280718475,5,10,NA,NA,NA,8,111
8,12,2,1,8,12,2,113,1,1,1,14,11,2009,1,13,1,3,NA,NA,2,1319,1,NA,NA,110,1,1,1479,985,3,1,2,1,2,0,2.370883967826383,1.4141281169821944,5,10,1.4767445037552107,5,10,NA,NA,NA,8,111
8,12,2,2,8,12,2,113,2,1,2,5,2,2011,1,12,1,4,NA,NA,2,1334,1,NA,NA,110,1,1,1479,985,3,1,2,2,2,1,2.370883967826383,1.4141281169821944,5,10,1.4767445037552107,5,10,NA,NA,NA,8,111
8,12,2,3,8,12,2,113,3,1,1,14,8,2013,1,9,1,5,NA,NA,2,1364,1,NA,NA,110,1,1,1479,985,3,1,2,2,2,2,2.370883967826383,1.4141281169821944,5,10,1.4767445037552107,5,10,NA,NA,NA,8,111
8,14,2,1,8,14,2,114,1,1,1,17,3,2013,1,10,1,3,NA,NA,2,1359,1,NA,NA,110,1,1,1479,931,2,1,2,1,3,0,2.370883967826383,1.6179836264382452,5,10,1.785149207924728,5,10,NA,NA,NA,8,111
8,14,2,2,8,14,2,114,2,1,2,23,6,2014,1,8,1,4,NA,NA,2,1374,1,NA,NA,110,1,1,1479,931,2,1,2,2,3,1,2.370883967826383,1.6179836264382452,5,10,1.785149207924728,5,10,NA,NA,NA,8,111
8,14,2,3,8,14,2,114,3,1,2,30,1,2018,1,5,1,5,NA,NA,2,1417,1,NA,NA,110,1,1,1479,931,2,1,2,2,3,3,2.370883967826383,1.6179836264382452,5,10,1.785149207924728,5,10,NA,NA,NA,8,111
8,15,2,1,8,15,2,114,1,1,2,6,8,1999,1,23,1,3,NA,NA,2,1196,1,NA,NA,110,1,1,1479,902,2,1,2,1,2,0,2.370883967826383,1.3100149362273652,5,10,1.3192359095724133,5,9,NA,NA,NA,8,111
8,15,2,2,8,15,2,114,2,1,1,23,4,2002,1,20,1,4,NA,NA,2,1228,1,NA,NA,110,1,1,1479,902,2,1,2,2,2,2,2.370883967826383,1.3100149362273652,5,10,1.3192359095724133,5,9,NA,NA,NA,8,111
8,19,2,1,8,19,2,113,1,1,2,23,11,2008,1,14,1,3,NA,NA,2,1307,1,NA,NA,110,1,1,1479,1039,2,1,2,1,2,0,2.370883967826383,1.1107858343568784,5,9,1.0178303091632046,4,8,NA,NA,NA,8,111
8,19,2,2,8,19,2,113,2,1,1,25,3,2010,1,13,1,4,NA,NA,2,1323,1,NA,NA,110,1,1,1479,1039,2,1,2,2,2,1,2.370883967826383,1.1107858343568784,5,9,1.0178303091632046,4,8,NA,NA,NA,8,111
8,19,2,3,8,19,2,113,3,1,2,17,12,2016,1,6,1,5,NA,NA,2,1404,1,NA,NA,110,1,1,1479,1039,2,1,2,2,2,4,2.370883967826383,1.1107858343568784,5,9,1.0178303091632046,4,8,NA,NA,NA,8,111
8,21,2,1,8,21,2,114,1,1,2,14,6,2011,1,11,1,3,NA,NA,2,1338,1,NA,NA,110,1,1,1479,1014,1,1,2,1,2,0,2.370883967826383,0.8553816051555208,4,8,0.6314396447133445,4,7,NA,NA,NA,8,111
8,21,2,2,8,21,2,114,2,1,1,23,4,2012,1,10,1,4,NA,NA,2,1348,1,NA,NA,110,1,1,1479,1014,1,1,2,2,2,1,2.370883967826383,0.8553816051555208,4,8,0.6314396447133445,4,7,NA,NA,NA,8,111
8,22,2,1,8,22,2,114,1,1,2,24,8,2008,1,14,1,3,NA,NA,2,1304,1,NA,NA,110,1,1,1479,904,2,1,2,1,2,0,2.370883967826383,1.2046264182865234,5,9,1.1597979096619113,5,9,NA,NA,NA,8,111
8,22,2,2,8,22,2,114,2,1,1,31,12,2010,1,12,1,4,NA,NA,2,1332,1,NA,NA,110,1,1,1479,904,2,1,2,2,3,2,2.370883967826383,1.2046264182865234,5,9,1.1597979096619113,5,9,NA,NA,NA,8,111
9,1,2,1,9,1,2,112,1,1,2,5,1,2008,1,15,1,5,NA,NA,2,1297,1,NA,NA,110,1,1,1479,962,1,1,2,1,2,0,2.370883967826383,0.16468214830754252,3,5,-0.41349145490538197,2,3,NA,NA,NA,9,111
9,1,2,2,9,1,2,112,2,1,2,31,8,2012,1,10,1,4,NA,NA,2,1352,1,NA,NA,110,1,1,1479,962,1,1,2,2,2,4,2.370883967826383,0.16468214830754252,3,5,-0.41349145490538197,2,3,NA,NA,NA,9,111
9,1,2,3,9,1,2,112,3,1,1,21,3,2019,1,4,1,3,NA,NA,2,1431,1,NA,NA,110,1,1,1479,962,1,1,2,2,3,4,2.370883967826383,0.16468214830754252,3,5,-0.41349145490538197,2,3,NA,NA,NA,9,111
9,2,2,1,9,2,2,112,1,1,1,12,4,2020,1,2,1,3,NA,NA,2,1444,1,NA,NA,110,1,1,1479,1131,2,1,2,1,2,0,2.370883967826383,1.3457575892804976,5,10,1.3733095147965166,5,9,NA,NA,NA,9,111
9,3,2,1,9,3,2,112,1,1,1,22,9,2011,1,11,1,4,NA,NA,2,1341,1,NA,NA,110,1,1,1479,995,2,2,2,1,2,0,2.370883967826383,0.09046010967235757,3,5,-0.5257789566227571,2,3,NA,NA,NA,9,111
9,3,2,2,9,3,2,112,2,1,1,14,1,2017,1,6,1,3,NA,NA,2,1405,1,NA,NA,110,1,1,1479,995,2,2,2,2,2,4,2.370883967826383,0.09046010967235757,3,5,-0.5257789566227571,2,3,NA,NA,NA,9,111
9,4,2,1,9,4,2,111,1,1,2,12,7,2006,1,16,1,3,NA,NA,2,1279,1,NA,NA,110,1,1,1479,881,1,1,2,1,2,0,2.370883967826383,0.7933476246339161,4,8,0.5375909601118246,4,7,NA,NA,NA,9,111
9,5,2,1,9,5,2,111,1,1,2,4,11,1997,1,25,1,3,NA,NA,2,1175,1,NA,NA,110,1,1,1479,881,1,1,2,1,2,0,2.370883967826383,1.2934499252427694,5,10,1.294175378582102,5,9,NA,NA,NA,9,111
9,5,2,2,9,5,2,111,2,1,1,19,9,2003,1,19,1,4,NA,NA,2,1245,1,NA,NA,110,1,1,1479,881,1,1,2,2,2,4,2.370883967826383,1.2934499252427694,5,10,1.294175378582102,5,9,NA,NA,NA,9,111
9,10,2,1,9,10,2,114,1,1,2,3,3,2001,1,22,1,3,NA,NA,2,1215,1,NA,NA,110,1,1,1479,958,2,1,2,1,2,0,2.370883967826383,1.2176961756960616,5,9,1.1795706137610613,5,9,NA,NA,NA,9,111
9,11,2,1,9,11,2,112,1,1,1,18,6,2003,1,19,1,5,NA,NA,2,1242,1,NA,NA,110,1,1,1479,925,2,1,2,1,2,0,2.370883967826383,1.767152892429603,5,10,2.010821319863242,5,10,NA,NA,NA,9,111
9,11,2,2,9,11,2,112,2,1,2,17,12,2005,1,17,1,4,NA,NA,2,1272,1,NA,NA,110,1,1,1479,925,2,1,2,2,2,2,2.370883967826383,1.767152892429603,5,10,2.010821319863242,5,10,NA,NA,NA,9,111
9,11,2,3,9,11,2,112,3,1,1,18,3,2009,1,14,1,3,NA,NA,2,1311,1,NA,NA,110,1,1,1479,925,2,1,2,2,2,3,2.370883967826383,1.767152892429603,5,10,2.010821319863242,5,10,NA,NA,NA,9,111
9,12,2,1,9,12,2,114,1,1,2,2,1,2009,1,14,1,3,NA,NA,2,1309,1,NA,NA,110,1,1,1479,990,1,1,2,1,2,0,2.370883967826383,1.2078393650853443,5,9,1.1646586461200368,5,9,NA,NA,NA,9,111
9,12,2,2,9,12,2,114,2,1,2,28,3,2010,1,13,1,4,NA,NA,2,1323,1,NA,NA,110,1,1,1479,990,1,1,2,2,2,1,2.370883967826383,1.2078393650853443,5,9,1.1646586461200368,5,9,NA,NA,NA,9,111
9,13,3,1,9,13,3,114,1,1,2,12,3,2005,1,17,1,6,NA,NA,2,1263,1,NA,NA,110,1,1,1479,1009,2,1,2,1,2,0,2.370883967826383,0.5322746231458796,4,7,0.14262424076532465,3,5,NA,NA,NA,9,111
9,13,3,2,9,13,3,114,2,2,1,7,6,2012,1,10,1,7,NA,NA,2,1350,1,NA,NA,110,1,1,1479,1009,2,1,2,2,2,4,2.370883967826383,0.5322746231458796,4,7,0.14262424076532465,3,5,NA,NA,NA,9,111
9,13,3,3,9,13,3,114,3,2,1,7,6,2012,1,10,1,8,NA,NA,2,1350,1,NA,NA,110,1,1,1479,1009,2,1,2,2,2,4,2.370883967826383,0.5322746231458796,4,7,0.14262424076532465,3,5,NA,NA,NA,9,111
9,15,2,1,9,15,2,114,1,1,2,30,9,2005,1,17,1,3,NA,NA,2,1269,1,NA,NA,110,1,1,1479,962,1,1,2,1,2,0,2.370883967826383,0.6574796317280062,4,7,0.3320418029168021,3,6,NA,NA,NA,9,111
9,15,2,2,9,15,2,114,2,1,2,16,7,2008,1,14,1,4,NA,NA,2,1303,1,NA,NA,110,1,1,1479,962,1,1,2,2,2,2,2.370883967826383,0.6574796317280062,4,7,0.3320418029168021,3,6,NA,NA,NA,9,111
9,15,2,3,9,15,2,114,3,1,2,6,2,2011,1,12,1,5,NA,NA,2,1334,1,NA,NA,110,1,1,1479,962,1,1,2,2,2,2,2.370883967826383,0.6574796317280062,4,7,0.3320418029168021,3,6,NA,NA,NA,9,111
9,15,2,4,9,15,2,114,4,1,1,26,2,2013,1,10,1,6,NA,NA,2,1358,1,NA,NA,110,1,1,1479,962,1,1,2,3,2,2,2.370883967826383,0.6574796317280062,4,7,0.3320418029168021,3,6,NA,NA,NA,9,111
9,18,1,1,9,18,1,114,1,1,1,13,4,1994,1,28,1,2,NA,NA,2,1132,1,NA,NA,110,1,1,1479,920,1,1,2,1,1,0,2.370883967826383,0.9035423231591694,4,8,0.7043000350365648,4,7,NA,NA,NA,9,111
9,18,1,2,9,18,1,114,2,1,1,4,10,2000,1,22,1,3,NA,NA,2,1210,1,NA,NA,110,1,1,1479,920,1,1,2,2,2,4,2.370883967826383,0.9035423231591694,4,8,0.7043000350365648,4,7,NA,NA,NA,9,111
9,20,2,1,9,20,2,115,1,1,2,10,10,2005,1,17,1,3,NA,NA,2,1270,1,NA,NA,110,1,1,1479,937,2,1,2,1,2,0,2.370883967826383,1.397601112068659,5,10,1.4517414706031146,5,10,NA,NA,NA,9,111
9,20,2,2,9,20,2,115,2,1,2,28,12,2010,1,12,1,4,NA,NA,2,1332,1,NA,NA,110,1,1,1479,937,2,1,2,2,2,4,2.370883967826383,1.397601112068659,5,10,1.4517414706031146,5,10,NA,NA,NA,9,111
9,20,2,3,9,20,2,115,3,1,1,12,12,2012,1,10,1,5,NA,NA,2,1356,1,NA,NA,110,1,1,1479,937,2,1,2,2,2,2,2.370883967826383,1.397601112068659,5,10,1.4517414706031146,5,10,NA,NA,NA,9,111
10,1,2,1,10,1,2,113,1,1,1,8,10,2003,1,19,1,3,NA,NA,2,1246,1,NA,NA,110,1,1,1479,891,1,1,2,1,2,0,2.370883967826383,-0.682310288459028,1,2,-1.694871843357077,1,1,NA,NA,NA,10,111
10,1,2,2,10,1,2,113,2,1,2,4,7,2005,1,17,1,4,NA,NA,2,1267,1,NA,NA,110,1,1,1479,891,1,1,2,2,2,1,2.370883967826383,-0.682310288459028,1,2,-1.694871843357077,1,1,NA,NA,NA,10,111
10,1,2,3,10,1,2,113,3,1,2,2,5,2013,1,9,1,5,NA,NA,2,1361,1,NA,NA,110,1,1,1479,891,1,1,2,2,3,4,2.370883967826383,-0.682310288459028,1,2,-1.694871843357077,1,1,NA,NA,NA,10,111
10,2,2,1,10,2,2,114,1,1,1,29,2,2013,1,10,1,3,NA,NA,2,1358,1,NA,NA,110,1,1,1479,989,3,1,2,1,2,0,2.370883967826383,1.1864906617323343,5,9,1.132361061622291,5,9,NA,NA,NA,10,111
10,2,2,2,10,2,2,114,2,1,1,11,7,2015,1,7,1,4,NA,NA,2,1387,1,NA,NA,110,1,1,1479,989,3,1,2,2,2,2,2.370883967826383,1.1864906617323343,5,9,1.132361061622291,5,9,NA,NA,NA,10,111
10,2,2,3,10,2,2,114,3,1,1,15,4,2017,1,5,1,5,NA,NA,2,1408,1,NA,NA,110,1,1,1479,989,3,1,2,2,2,1,2.370883967826383,1.1864906617323343,5,9,1.132361061622291,5,9,NA,NA,NA,10,111
10,5,2,1,10,5,2,115,1,1,1,9,8,2022,1,0,1,3,NA,NA,2,1472,1,NA,NA,110,1,1,1479,1076,1,1,2,1,2,0,2.370883967826383,1.0399500629039438,5,9,0.9106657532586138,4,8,NA,NA,NA,10,111
10,7,2,1,10,7,2,113,1,1,2,9,8,2016,1,6,1,3,NA,NA,2,1400,1,NA,NA,110,1,1,1479,1083,2,2,2,1,2,0,2.370883967826383,-1.194148917583961,1,1,-2.4692116756187,1,1,NA,NA,NA,10,111
10,11,2,1,10,11,2,113,1,1,2,5,6,2011,1,11,1,3,NA,NA,2,1338,1,NA,NA,110,1,1,1479,1112,2,2,2,1,1,0,2.370883967826383,-1.024581524757264,1,2,-2.2126800677114433,1,1,NA,NA,NA,10,111
10,11,2,2,10,11,2,113,2,1,2,13,1,2014,1,9,1,4,NA,NA,2,1369,1,NA,NA,110,1,1,1479,1112,2,2,2,2,2,2,2.370883967826383,-1.024581524757264,1,2,-2.2126800677114433,1,1,NA,NA,NA,10,111
10,11,2,3,10,11,2,113,3,1,2,4,5,2021,1,1,1,5,NA,NA,2,1457,1,NA,NA,110,1,1,1479,1112,2,2,2,2,2,4,2.370883967826383,-1.024581524757264,1,2,-2.2126800677114433,1,1,NA,NA,NA,10,111
10,12,2,1,10,12,2,113,1,1,1,12,11,2010,1,12,1,3,NA,NA,2,1331,1,NA,NA,110,1,1,1479,1062,3,1,2,1,2,0,2.370883967826383,1.0875199448576733,5,9,0.9826322917665253,4,8,NA,NA,NA,10,111
10,12,2,2,10,12,2,113,2,1,2,9,12,2012,1,10,1,4,NA,NA,2,1356,1,NA,NA,110,1,1,1479,1062,3,1,2,2,2,2,2.370883967826383,1.0875199448576733,5,9,0.9826322917665253,4,8,NA,NA,NA,10,111
10,12,2,3,10,12,2,113,3,1,1,18,2,2021,1,2,1,5,NA,NA,2,1454,1,NA,NA,110,1,1,1479,1062,3,1,2,2,2,4,2.370883967826383,1.0875199448576733,5,9,0.9826322917665253,4,8,NA,NA,NA,10,111
10,14,2,1,10,14,2,114,1,1,1,30,11,2002,1,20,1,3,NA,NA,2,1235,1,NA,NA,110,1,1,1479,952,1,1,2,1,2,0,2.370883967826383,0.40981157329096074,3,6,-0.042645123614280245,3,5,NA,NA,NA,10,111
10,14,2,2,10,14,2,114,2,1,2,2,4,2005,1,17,1,4,NA,NA,2,1264,1,NA,NA,110,1,1,1479,952,1,1,2,2,2,2,2.370883967826383,0.40981157329096074,3,6,-0.042645123614280245,3,5,NA,NA,NA,10,111
10,14,2,3,10,14,2,114,3,1,2,23,6,2011,1,11,1,5,NA,NA,2,1338,1,NA,NA,110,1,1,1479,952,1,1,2,2,2,4,2.370883967826383,0.40981157329096074,3,6,-0.042645123614280245,3,5,NA,NA,NA,10,111
10,16,2,1,10,16,2,114,1,1,2,19,7,2013,1,9,1,3,NA,NA,2,1363,1,NA,NA,110,1,1,1479,1070,1,1,2,1,2,0,2.370883967826383,0.7382427131280414,4,8,0.4542249820393969,4,7,NA,NA,NA,10,111
10,16,2,2,10,16,2,114,2,1,2,2,5,2016,1,6,1,4,NA,NA,2,1397,1,NA,NA,110,1,1,1479,1070,1,1,2,2,2,2,2.370883967826383,0.7382427131280414,4,8,0.4542249820393969,4,7,NA,NA,NA,10,111
10,16,2,3,10,16,2,114,3,1,1,16,1,2019,1,4,1,5,NA,NA,2,1429,1,NA,NA,110,1,1,1479,1070,1,1,2,2,2,2,2.370883967826383,0.7382427131280414,4,8,0.4542249820393969,4,7,NA,NA,NA,10,111
10,17,2,1,10,17,2,111,1,1,2,29,5,2008,1,14,1,3,NA,NA,2,1301,1,NA,NA,110,1,1,1479,969,1,1,2,1,2,0,2.370883967826383,1.2040517994113598,5,9,1.1589285921503174,5,9,NA,NA,NA,10,111
10,17,2,2,10,17,2,111,2,1,2,3,7,2019,1,3,1,4,NA,NA,2,1435,1,NA,NA,110,1,1,1479,969,1,1,2,2,3,4,2.370883967826383,1.2040517994113598,5,9,1.1589285921503174,5,9,NA,NA,NA,10,111
10,19,2,1,10,19,2,112,1,1,1,10,5,2017,1,5,1,3,NA,NA,2,1409,1,NA,NA,110,1,1,1479,1066,1,2,2,1,2,0,2.370883967826383,0.0773579718963216,3,5,-0.545600647660633,2,3,NA,NA,NA,10,111
10,19,2,2,10,19,2,112,2,1,1,21,11,2022,1,0,1,4,NA,NA,2,1475,1,NA,NA,110,1,1,1479,1066,1,2,2,2,2,4,2.370883967826383,0.0773579718963216,3,5,-0.545600647660633,2,3,NA,NA,NA,10,111
10,21,2,1,10,21,2,115,1,1,2,20,8,2022,1,0,1,3,NA,NA,2,1472,1,NA,NA,110,1,1,1479,1045,1,2,2,1,3,0,2.370883967826383,0.3559355020663235,3,6,-0.12415203923400371,2,4,NA,NA,NA,10,111
11,1,2,1,11,1,2,111,1,1,1,3,12,2013,1,9,1,3,NA,NA,2,1368,1,NA,NA,110,1,1,1479,1147,2,1,2,1,1,0,2.370883967826383,0.22579306949340522,3,5,-0.3210392292081615,2,4,NA,NA,NA,11,111
11,3,2,1,11,3,2,111,1,1,2,6,12,2006,1,16,1,4,NA,NA,2,1284,1,NA,NA,110,1,1,1479,970,2,1,2,1,2,0,2.370883967826383,1.2392879143184616,5,9,1.2122358764273247,5,9,NA,NA,NA,11,111
11,3,2,2,11,3,2,111,2,1,2,12,8,2016,1,6,1,3,NA,NA,2,1400,1,NA,NA,110,1,1,1479,970,2,1,2,2,3,4,2.370883967826383,1.2392879143184616,5,9,1.2122358764273247,5,9,NA,NA,NA,11,111
11,10,4,1,11,10,4,113,1,1,2,24,11,2009,1,13,1,5,NA,NA,2,1319,1,NA,NA,110,1,1,1479,981,3,1,2,1,2,0,2.370883967826383,0.7930846402778033,4,8,0.5371931017818508,4,7,NA,NA,NA,11,111
11,10,4,2,11,10,4,113,2,1,1,27,7,2011,1,11,1,6,NA,NA,2,1339,1,NA,NA,110,1,1,1479,981,3,1,2,2,2,1,2.370883967826383,0.7930846402778033,4,8,0.5371931017818508,4,7,NA,NA,NA,11,111
11,11,2,1,11,11,2,113,1,1,2,8,8,2014,1,8,1,3,NA,NA,2,1376,1,NA,NA,110,1,1,1479,981,2,1,2,1,2,0,2.370883967826383,0.7586116869616913,4,8,0.48504037361829244,4,7,NA,NA,NA,11,111
11,11,2,2,11,11,2,113,2,1,2,1,5,2015,1,7,1,4,NA,NA,2,1385,1,NA,NA,110,1,1,1479,981,2,1,2,2,2,1,2.370883967826383,0.7586116869616913,4,8,0.48504037361829244,4,7,NA,NA,NA,11,111
11,11,2,3,11,11,2,113,3,1,1,8,11,2021,1,1,1,5,NA,NA,2,1463,1,NA,NA,110,1,1,1479,981,2,1,2,2,3,4,2.370883967826383,0.7586116869616913,4,8,0.48504037361829244,4,7,NA,NA,NA,11,111
11,12,3,1,11,12,3,113,1,1,1,5,1,2022,1,1,1,4,NA,NA,2,1465,1,NA,NA,110,1,1,1479,1239,2,1,2,1,1,0,2.370883967826383,1.102172493670045,5,9,1.0047995365658775,4,8,NA,NA,NA,11,111
11,14,2,1,11,14,2,114,1,1,2,24,5,2004,1,18,1,3,NA,NA,2,1253,1,NA,NA,110,1,1,1479,904,2,1,2,1,2,0,2.370883967826383,0.9872868332988147,5,9,0.8309936963673445,4,8,NA,NA,NA,11,111
11,14,2,2,11,14,2,114,2,1,2,27,1,2006,1,17,1,4,NA,NA,2,1273,1,NA,NA,110,1,1,1479,904,2,1,2,2,2,1,2.370883967826383,0.9872868332988147,5,9,0.8309936963673445,4,8,NA,NA,NA,11,111
11,14,2,3,11,14,2,114,3,1,2,22,12,2013,1,9,1,5,NA,NA,2,1368,1,NA,NA,110,1,1,1479,904,2,1,2,2,3,4,2.370883967826383,0.9872868332988147,5,9,0.8309936963673445,4,8,NA,NA,NA,11,111
11,17,2,1,11,17,2,114,1,1,2,14,8,2012,1,10,1,3,NA,NA,2,1352,1,NA,NA,110,1,1,1479,988,2,1,2,1,2,0,2.370883967826383,1.0199612268226603,5,9,0.8804254566152198,4,8,NA,NA,NA,11,111
11,17,2,2,11,17,2,114,2,1,1,16,1,2015,1,8,1,4,NA,NA,2,1381,1,NA,NA,110,1,1,1479,988,2,1,2,2,2,2,2.370883967826383,1.0199612268226603,5,9,0.8804254566152198,4,8,NA,NA,NA,11,111
11,17,2,3,11,17,2,114,3,1,2,30,6,2018,1,4,1,5,NA,NA,2,1422,1,NA,NA,110,1,1,1479,988,2,1,2,2,3,3,2.370883967826383,1.0199612268226603,5,9,0.8804254566152198,4,8,NA,NA,NA,11,111
11,19,2,1,11,19,2,115,1,1,1,25,4,2018,1,4,1,3,NA,NA,2,1420,1,NA,NA,110,1,1,1479,1057,2,2,2,1,2,0,2.370883967826383,0.5922074797238112,4,7,0.23329422045962356,3,6,NA,NA,NA,11,111
11,19,2,2,11,19,2,115,2,1,1,8,7,2019,1,3,1,4,NA,NA,2,1435,1,NA,NA,110,1,1,1479,1057,2,2,2,2,2,1,2.370883967826383,0.5922074797238112,4,7,0.23329422045962356,3,6,NA,NA,NA,11,111
11,20,2,1,11,20,2,115,1,1,2,30,12,2012,1,10,1,3,NA,NA,2,1356,1,NA,NA,110,1,1,1479,1092,2,1,2,1,2,0,2.370883967826383,0.641642997743908,4,7,0.3080832038485748,3,6,NA,NA,NA,11,111
11,20,2,2,11,20,2,115,2,1,1,9,5,2014,1,8,1,4,NA,NA,2,1373,1,NA,NA,110,1,1,1479,1092,2,1,2,2,2,1,2.370883967826383,0.641642997743908,4,7,0.3080832038485748,3,6,NA,NA,NA,11,111
11,21,2,1,11,21,2,115,1,1,1,3,10,2005,1,17,1,3,NA,NA,2,1270,1,NA,NA,110,1,1,1479,1049,2,2,2,1,1,0,2.370883967826383,0.5229765243214295,4,7,0.12855752544845606,3,5,NA,NA,NA,11,111
11,21,2,2,11,21,2,115,2,1,2,20,11,2008,1,14,1,4,NA,NA,2,1307,1,NA,NA,110,1,1,1479,1049,2,2,2,2,2,3,2.370883967826383,0.5229765243214295,4,7,0.12855752544845606,3,5,NA,NA,NA,11,111
11,21,2,3,11,21,2,115,3,1,1,12,5,2012,1,10,1,5,NA,NA,2,1349,1,NA,NA,110,1,1,1479,1049,2,2,2,2,2,3,2.370883967826383,0.5229765243214295,4,7,0.12855752544845606,3,5,NA,NA,NA,11,111
11,21,2,4,11,21,2,115,4,1,1,30,11,2017,1,5,1,6,NA,NA,2,1415,1,NA,NA,110,1,1,1479,1049,2,2,2,3,2,4,2.370883967826383,0.5229765243214295,4,7,0.12855752544845606,3,5,NA,NA,NA,11,111
12,4,2,1,12,4,2,112,1,1,2,23,4,2009,1,13,1,4,NA,NA,2,1312,1,NA,NA,110,1,1,1479,917,1,1,2,1,2,0,2.370883967826383,-0.17782162029625254,2,4,-0.9316514679217133,1,2,NA,NA,NA,12,111
12,4,2,2,12,4,2,112,2,1,2,11,1,2012,1,11,1,3,NA,NA,2,1345,1,NA,NA,110,1,1,1479,917,1,1,2,2,3,2,2.370883967826383,-0.17782162029625254,2,4,-0.9316514679217133,1,2,NA,NA,NA,12,111
12,6,2,1,12,6,2,112,1,1,1,17,1,2006,1,17,1,6,NA,NA,2,1273,1,NA,NA,110,1,1,1479,903,1,1,2,1,2,0,2.370883967826383,1.4997534017244678,5,10,1.6062835124424626,5,10,NA,NA,NA,12,111
12,6,2,2,12,6,2,112,2,1,1,23,12,2007,1,15,1,5,NA,NA,2,1296,1,NA,NA,110,1,1,1479,903,1,1,2,2,2,1,2.370883967826383,1.4997534017244678,5,10,1.6062835124424626,5,10,NA,NA,NA,12,111
12,6,2,3,12,6,2,112,3,1,2,16,4,2010,1,12,1,4,NA,NA,2,1324,1,NA,NA,110,1,1,1479,903,1,1,2,2,3,2,2.370883967826383,1.4997534017244678,5,10,1.6062835124424626,5,10,NA,NA,NA,12,111
12,6,2,4,12,6,2,112,4,1,2,21,3,2015,1,7,1,3,NA,NA,2,1383,1,NA,NA,110,1,1,1479,903,1,1,2,3,3,4,2.370883967826383,1.4997534017244678,5,10,1.6062835124424626,5,10,NA,NA,NA,12,111
